2015-06-27 21:47:19.648201,2,14,5429787,1,5668320,1,0,1,10381,10365,0,10970,0,0,0,0
2015-06-27 21:50:29.650845,2,14,5449671,1,5817971,1,1,0,10384,10371,10965,10906,0,0,0,0
2015-06-27 21:53:45.839049,2,14,5427847,0,5677733,1,1,0,10375,10365,10863,0,0,0,0,0
2015-06-27 21:54:09.755288,2,14,5425139,1,5677857,0,1,1,10383,10372,0,10848,0,0,0,0
2015-06-27 21:58:04.111820,2,14,5423076,1,5823641,1,0,0,10380,10372,0,11730,7597,0,0,0
2015-06-27 21:58:11.813175,2,14,5441632,0,5673966,0,1,0,10381,10371,10803,10725,0,0,0,0
2015-06-27 22:00:06.784957,2,14,5435070,0,5672544,1,0,0,10378,10365,0,0,0,0,140,0
2015-06-27 22:07:33.371216,2,15,5423232,1,5684809,1,0,1,10381,10364,10797,11129,0,0,234,0
2015-06-27 22:10:24.082595,2,15,5436810,1,5713892,1,1,0,10377,10368,11774,10902,0,0,44,45
2015-06-27 22:13:52.530561,2,15,5426367,1,5678072,1,1,1,10381,10371,12022,10905,0,0,42,6082776
2015-06-27 22:17:56.518437,2,15,5444363,0,5718073,0,1,0,10379,10368,0,11796,0,0,6948637,13059180
2015-06-27 22:19:08.160297,2,15,5425561,0,5673340,1,1,0,10380,10370,0,11319,0,0,52,15634091
2015-06-27 22:21:07.854138,2,15,5423798,0,5682509,1,1,1,10380,10366,10872,0,0,0,105,21073063
2015-06-27 22:22:46.859697,2,15,5425802,1,5838788,1,1,1,10380,10369,11187,0,0,0,4431241,25521923
2015-06-27 22:22:48.553585,2,15,5428735,0,5676744,1,0,1,10377,10364,11260,10755,0,0,4513092,25604102
2015-06-27 22:23:09.402874,2,15,5430642,0,5687369,0,1,0,10381,10367,11207,0,0,0,5392999,26487528
2015-06-27 22:40:52.803506,2,15,5441107,0,5673161,1,1,0,10375,10368,0,11258,0,0,45269496,10
2015-06-27 22:42:43.949717,2,15,5424672,1,5702758,1,1,0,10377,10367,0,12195,0,0,50243214,4993618
2015-06-27 22:43:09.266316,2,15,5423018,0,5686177,1,1,0,10382,10372,10958,0,0,0,51409584,6164654
2015-06-27 22:54:11.929254,2,16,5473147,0,5794909,0,1,1,10383,10368,0,12834,0,0,0,0
2015-06-27 22:55:23.843723,2,16,5432897,0,5689048,1,0,1,10380,10370,10882,10831,0,0,0,0
2015-06-27 23:00:00.634874,2,16,5434430,0,5866464,0,0,1,10383,10370,0,0,0,0,0,0
2015-06-27 23:07:37.970998,2,16,5439670,0,5845850,0,1,0,10381,10368,0,10759,0,0,0,0
2015-06-27 23:20:39.102453,2,16,5444961,1,5686674,0,1,1,10381,10368,0,0,0,0,0,0
2015-06-27 23:22:36.639717,2,16,5425355,0,5679575,0,0,0,10384,10368,10851,0,0,0,155,0
2015-06-28 00:05:36.821186,2,18,5427528,1,5681525,1,0,1,10377,10372,0,0,0,0,0,140
2015-06-28 00:15:49.636988,2,18,5457724,1,5672156,1,1,0,10379,10371,11239,10865,0,0,0,26147939
2015-06-28 00:17:00.604127,2,18,5425803,1,5691354,1,0,1,10379,10371,0,0,0,0,0,28787006
2015-06-28 00:21:08.296635,2,18,5424117,0,5673214,1,0,1,10382,10371,0,11179,0,0,175,37318346
2015-06-28 00:25:52.426130,2,18,5433390,1,5792640,1,1,1,10379,10372,0,0,0,0,157,46985587
2015-06-28 00:44:19.563081,2,19,5423191,0,5749062,0,0,1,10384,10366,0,10822,0,5402,102,0
2015-06-28 00:44:52.049001,2,19,5425173,0,5682587,0,1,1,10378,10366,0,11171,0,0,877706,0
2015-06-28 01:17:56.283788,2,19,5423107,1,5721280,1,0,1,10373,10371,10873,0,0,0,62715607,0
2015-06-29 10:50:15.110731,3,1,5462909,1,5703210,1,0,0,10380,10364,10884,10922,0,0,0,0
2015-06-29 11:00:53.496043,3,1,5423521,0,5675788,1,0,0,10379,10372,11070,11919,0,0,0,0
2015-06-29 11:01:12.833864,3,1,5424197,1,5697863,1,0,1,10384,10367,11809,0,0,0,209,0
2015-06-29 11:07:17.111923,3,1,5430496,1,5671400,1,0,0,10378,10366,0,11043,0,0,134,0
2015-06-29 11:08:47.754918,3,1,5446094,1,5841913,1,0,1,10375,10367,0,11143,7573,0,3928824,75
2015-06-29 11:13:15.243187,3,1,5426130,0,5677943,1,0,1,10377,10370,0,11641,0,0,1,11646147
